customer_id,first_name,city,segment,signup_date
543,Customer_543,Leipzig,Corporate,2025-01-21
544,Customer_544,Bremen,Corporate,2023-01-12
545,Customer_545,Düsseldorf,Corporate,2023-06-14
546,Customer_546,Munich,Consumer,2025-05-27
547,Customer_547,Bremen,Consumer,2023-03-19
548,Customer_548,Munich,Consumer,2024-09-05
549,Customer_549,Frankfurt,Consumer,2025-05-18
550,Customer_550,Frankfurt,Consumer,2025-03-22
551,Customer_551,Stuttgart,Small Business,2025-12-07
552,Customer_552,Hamburg,Consumer,2025-02-05
553,Customer_553,Leipzig,Consumer,2023-03-23
554,Customer_554,Berlin,Consumer,2023-07-28
555,Customer_555,Stuttgart,Consumer,2024-06-05
556,Customer_556,Cologne,Consumer,2025-11-18
557,Customer_557,Berlin,Corporate,2025-09-20
558,Customer_558,Dresden,Corporate,2024-04-09
559,Customer_559,Düsseldorf,Corporate,2024-09-19
560,Customer_560,Cologne,Small Business,2025-02-19
561,Customer_561,Cologne,Corporate,2024-07-12
562,Customer_562,Stuttgart,Consumer,2025-08-17
563,Customer_563,Hamburg,Corporate,2023-04-01
564,Customer_564,Stuttgart,Consumer,2025-12-12
565,Customer_565,Dresden,Consumer,2025-05-09
566,Customer_566,Bremen,Consumer,2024-07-09
567,Customer_567,Bremen,Consumer,2023-06-05
568,Customer_568,Hamburg,Consumer,2023-01-02
569,Customer_569,Dresden,Consumer,2025-04-04
570,Customer_570,Hamburg,Consumer,2025-03-12
571,Customer_571,Munich,Small Business,2025-09-09
572,Customer_572,Bremen,Consumer,2025-12-17
573,Customer_573,Cologne,Consumer,2024-05-07
574,Customer_574,Leipzig,Consumer,2024-10-30
575,Customer_575,Düsseldorf,Consumer,2025-11-24
576,Customer_576,Dresden,Small Business,2023-03-16
577,Customer_577,Berlin,Consumer,2025-08-01
578,Customer_578,Hamburg,Consumer,2024-01-06
579,Customer_579,Düsseldorf,Corporate,2024-08-09
580,Customer_580,Berlin,Small Business,2023-11-25
581,Customer_581,Düsseldorf,Consumer,2024-08-12
582,Customer_582,Leipzig,Corporate,2025-02-15
583,Customer_583,Berlin,Consumer,2023-10-31
584,Customer_584,Stuttgart,Consumer,2024-08-01
585,Customer_585,Frankfurt,Consumer,2023-08-09
586,Customer_586,Stuttgart,Small Business,2025-09-05
587,Customer_587,Bremen,Consumer,2024-01-10
588,Customer_588,Frankfurt,Consumer,2023-07-07
589,Customer_589,Stuttgart,Consumer,2024-04-18
590,Customer_590,Frankfurt,Consumer,2025-04-23
591,Customer_591,Frankfurt,Consumer,2024-06-14
592,Customer_592,Cologne,Small Business,2025-12-06
593,Customer_593,Hamburg,Consumer,2025-12-24
594,Customer_594,Hamburg,Consumer,2025-08-20
595,Customer_595,Cologne,Corporate,2024-04-19
596,Customer_596,Düsseldorf,Consumer,2025-08-03
597,Customer_597,Munich,Consumer,2025-12-25
598,Customer_598,Düsseldorf,Consumer,2024-05-31
599,Customer_599,Berlin,Consumer,2024-03-01
600,Customer_600,Berlin,Consumer,2023-05-13
601,Customer_601,Frankfurt,Consumer,2023-11-10
602,Customer_602,Stuttgart,Consumer,2024-08-13
603,Customer_603,Stuttgart,Consumer,2025-10-05
604,Customer_604,Hamburg,Small Business,2023-06-08
605,Customer_605,Dresden,Corporate,2024-10-22
606,Customer_606,Düsseldorf,Corporate,2025-01-17
607,Customer_607,Bremen,Corporate,2025-03-11
608,Customer_608,Leipzig,Consumer,2024-02-14
609,Customer_609,Stuttgart,Corporate,2024-11-10
610,Customer_610,Leipzig,Consumer,2023-04-24
611,Customer_611,Frankfurt,Corporate,2025-06-15
612,Customer_612,Leipzig,Consumer,2025-12-14
613,Customer_613,Bremen,Consumer,2023-03-06
614,Customer_614,Cologne,Corporate,2024-11-14
615,Customer_615,Bremen,Small Business,2023-05-26
616,Customer_616,Leipzig,Consumer,2025-07-31
617,Customer_617,Bremen,Corporate,2025-10-30
618,Customer_618,Munich,Consumer,2025-01-08
619,Customer_619,Frankfurt,Consumer,2023-07-05
620,Customer_620,Düsseldorf,Consumer,2025-04-14
621,Customer_621,Cologne,Consumer,2025-03-19
622,Customer_622,Stuttgart,Small Business,2023-06-20
623,Customer_623,Berlin,Small Business,2023-08-01
624,Customer_624,Düsseldorf,Corporate,2023-01-27
625,Customer_625,Berlin,Consumer,2025-10-10
626,Customer_626,Frankfurt,Small Business,2025-12-27
627,Customer_627,Cologne,Consumer,2025-02-28
628,Customer_628,Hamburg,Small Business,2024-02-12
629,Customer_629,Stuttgart,Consumer,2023-03-15
630,Customer_630,Munich,Consumer,2024-07-31
631,Customer_631,Hamburg,Corporate,2024-11-10
632,Customer_632,Frankfurt,Consumer,2025-02-24
633,Customer_633,Düsseldorf,Consumer,2025-04-28
634,Customer_634,Munich,Consumer,2025-05-19
635,Customer_635,Bremen,Consumer,2023-08-25
636,Customer_636,Leipzig,Consumer,2024-12-27
637,Customer_637,Munich,Consumer,2024-01-13
638,Customer_638,Frankfurt,Consumer,2024-10-22
639,Customer_639,Dresden,Consumer,2025-04-09
640,Customer_640,Leipzig,Corporate,2025-06-24
641,Customer_641,Berlin,Consumer,2024-01-11
642,Customer_642,Stuttgart,Small Business,2024-09-10
643,Customer_643,Berlin,Small Business,2024-10-14
644,Customer_644,Munich,Consumer,2025-10-29
645,Customer_645,Berlin,Corporate,2023-07-15
646,Customer_646,Frankfurt,Corporate,2025-03-17
647,Customer_647,Bremen,Small Business,2025-06-11
648,Customer_648,Düsseldorf,Consumer,2025-12-20
649,Customer_649,Stuttgart,Consumer,2025-07-25
650,Customer_650,Berlin,Consumer,2025-04-26
651,Customer_651,Berlin,Consumer,2025-03-28
652,Customer_652,Munich,Consumer,2024-07-17
653,Customer_653,Düsseldorf,Consumer,2024-09-25
654,Customer_654,Hamburg,Small Business,2024-11-09
655,Customer_655,Berlin,Small Business,2025-10-14
656,Customer_656,Frankfurt,Consumer,2023-01-08
657,Customer_657,Dresden,Consumer,2025-12-04
658,Customer_658,Stuttgart,Consumer,2023-12-10
659,Customer_659,Berlin,Corporate,2025-03-06
660,Customer_660,Frankfurt,Corporate,2025-11-16
661,Customer_661,Frankfurt,Consumer,2025-04-28
662,Customer_662,Stuttgart,Consumer,2023-03-03
663,Customer_663,Hamburg,Consumer,2025-12-21
664,Customer_664,Frankfurt,Consumer,2024-02-26
665,Customer_665,Dresden,Consumer,2024-09-24
666,Customer_666,Frankfurt,Corporate,2025-03-02
667,Customer_667,Frankfurt,Small Business,2024-07-04
668,Customer_668,Frankfurt,Small Business,2024-08-28
669,Customer_669,Bremen,Small Business,2024-06-08
670,Customer_670,Bremen,Consumer,2025-06-17
671,Customer_671,Hamburg,Consumer,2023-06-12
672,Customer_672,Berlin,Corporate,2025-02-25
673,Customer_673,Frankfurt,Small Business,2025-06-28
674,Customer_674,Düsseldorf,Consumer,2025-09-08
675,Customer_675,Berlin,Consumer,2024-01-14
676,Customer_676,Hamburg,Consumer,2023-06-22
677,Customer_677,Cologne,Consumer,2025-09-26
678,Customer_678,Berlin,Consumer,2023-03-05
679,Customer_679,Berlin,Consumer,2025-09-01
680,Customer_680,Leipzig,Consumer,2023-03-07
681,Customer_681,Munich,Consumer,2024-04-02
682,Customer_682,Leipzig,Small Business,2024-03-28
683,Customer_683,Dresden,Consumer,2025-09-05
684,Customer_684,Bremen,Corporate,2023-06-27
685,Customer_685,Bremen,Consumer,2023-10-07
686,Customer_686,Munich,Small Business,2023-12-10
687,Customer_687,Stuttgart,Consumer,2025-11-06
688,Customer_688,Stuttgart,Small Business,2023-10-23
689,Customer_689,Hamburg,Consumer,2023-07-21
690,Customer_690,Munich,Small Business,2025-08-19
691,Customer_691,Berlin,Small Business,2024-11-14
692,Customer_692,Stuttgart,Consumer,2024-01-10
693,Customer_693,Frankfurt,Consumer,2023-02-04
694,Customer_694,Düsseldorf,Consumer,2023-01-29
695,Customer_695,Berlin,Consumer,2025-02-13
696,Customer_696,Dresden,Consumer,2023-08-09
697,Customer_697,Frankfurt,Consumer,2023-02-22
698,Customer_698,Frankfurt,Consumer,2025-03-01
699,Customer_699,Munich,Consumer,2023-03-17
700,Customer_700,Hamburg,Consumer,2024-05-08
701,Customer_701,Dresden,Consumer,2023-04-27
702,Customer_702,Stuttgart,Consumer,2023-10-07
703,Customer_703,Munich,Consumer,2025-01-15
704,Customer_704,Stuttgart,Consumer,2025-08-06
705,Customer_705,Munich,Consumer,2025-02-02
706,Customer_706,Munich,Small Business,2023-10-22
707,Customer_707,Munich,Consumer,2025-10-14
708,Customer_708,Hamburg,Consumer,2025-11-10
709,Customer_709,Munich,Consumer,2025-04-21
710,Customer_710,Cologne,Corporate,2025-11-25
711,Customer_711,Düsseldorf,Small Business,2024-05-11
712,Customer_712,Stuttgart,Small Business,2023-07-25
713,Customer_713,Berlin,Corporate,2024-03-01
714,Customer_714,Leipzig,Consumer,2023-02-13
715,Customer_715,Dresden,Consumer,2024-08-27
716,Customer_716,Bremen,Consumer,2024-03-29
717,Customer_717,Hamburg,Small Business,2024-08-17
718,Customer_718,Berlin,Corporate,2024-05-21
719,Customer_719,Frankfurt,Corporate,2025-03-04
720,Customer_720,Cologne,Consumer,2023-01-21
721,Customer_721,Bremen,Corporate,2024-09-11
722,Customer_722,Leipzig,Consumer,2024-02-18
723,Customer_723,Berlin,Consumer,2025-12-30
724,Customer_724,Bremen,Consumer,2023-12-03
725,Customer_725,Berlin,Consumer,2025-06-28
726,Customer_726,Cologne,Consumer,2023-10-03
727,Customer_727,Leipzig,Small Business,2025-06-10
728,Customer_728,Frankfurt,Consumer,2023-01-13
729,Customer_729,Munich,Consumer,2025-10-23
730,Customer_730,Stuttgart,Consumer,2025-09-04
731,Customer_731,Frankfurt,Consumer,2025-08-31
732,Customer_732,Munich,Corporate,2023-06-24
733,Customer_733,Hamburg,Corporate,2023-08-29
734,Customer_734,Düsseldorf,Corporate,2024-06-30
735,Customer_735,Dresden,Small Business,2023-01-14
736,Customer_736,Dresden,Corporate,2024-12-25
737,Customer_737,Stuttgart,Consumer,2023-01-03
738,Customer_738,Leipzig,Corporate,2024-11-21
739,Customer_739,Cologne,Consumer,2025-01-16
740,Customer_740,Leipzig,Consumer,2025-02-07
741,Customer_741,Cologne,Consumer,2025-05-21
742,Customer_742,Leipzig,Corporate,2024-05-09
743,Customer_743,Düsseldorf,Corporate,2024-02-21
744,Customer_744,Hamburg,Consumer,2024-09-19
745,Customer_745,Hamburg,Corporate,2025-12-11
746,Customer_746,Munich,Small Business,2025-10-17
747,Customer_747,Bremen,Consumer,2023-05-22
748,Customer_748,Hamburg,Consumer,2023-02-15
749,Customer_749,Hamburg,Corporate,2025-04-23
750,Customer_750,Frankfurt,Consumer,2025-10-05
751,Customer_751,Frankfurt,Consumer,2023-01-10
752,Customer_752,Munich,Consumer,2024-10-25
753,Customer_753,Bremen,Consumer,2024-07-26
754,Customer_754,Stuttgart,Corporate,2024-10-10
755,Customer_755,Frankfurt,Corporate,2025-07-01
756,Customer_756,Stuttgart,Corporate,2024-10-01
757,Customer_757,Berlin,Small Business,2024-09-07
758,Customer_758,Frankfurt,Corporate,2024-11-28
759,Customer_759,Düsseldorf,Corporate,2025-06-27
760,Customer_760,Bremen,Consumer,2023-06-27
761,Customer_761,Munich,Consumer,2025-05-18
762,Customer_762,Berlin,Consumer,2025-10-26
763,Customer_763,Bremen,Corporate,2025-05-02
764,Customer_764,Düsseldorf,Consumer,2023-11-03
765,Customer_765,Bremen,Consumer,2024-07-01
766,Customer_766,Düsseldorf,Consumer,2023-11-23
767,Customer_767,Düsseldorf,Corporate,2024-01-30
768,Customer_768,Stuttgart,Small Business,2023-10-27
769,Customer_769,Leipzig,Consumer,2025-01-18
770,Customer_770,Berlin,Small Business,2023-10-12
771,Customer_771,Bremen,Consumer,2023-11-26
772,Customer_772,Cologne,Consumer,2023-02-19
773,Customer_773,Berlin,Small Business,2025-02-11
774,Customer_774,Leipzig,Consumer,2024-01-13
775,Customer_775,Berlin,Small Business,2025-09-26
776,Customer_776,Hamburg,Consumer,2025-02-12
777,Customer_777,Cologne,Consumer,2025-12-19
778,Customer_778,Leipzig,Small Business,2025-05-17
779,Customer_779,Stuttgart,Consumer,2023-01-03
780,Customer_780,Bremen,Small Business,2025-01-17
781,Customer_781,Dresden,Small Business,2023-10-02
782,Customer_782,Leipzig,Consumer,2023-08-03
783,Customer_783,Munich,Consumer,2023-11-25
784,Customer_784,Bremen,Consumer,2023-09-12
785,Customer_785,Leipzig,Consumer,2023-05-06
786,Customer_786,Hamburg,Consumer,2025-02-05
787,Customer_787,Dresden,Consumer,2023-08-05
788,Customer_788,Hamburg,Consumer,2025-04-11
789,Customer_789,Dresden,Consumer,2023-07-01
790,Customer_790,Munich,Small Business,2023-11-30
791,Customer_791,Bremen,Corporate,2024-05-25
792,Customer_792,Stuttgart,Corporate,2024-01-18
793,Customer_793,Hamburg,Consumer,2023-11-28
794,Customer_794,Hamburg,Corporate,2025-06-18
795,Customer_795,Düsseldorf,Consumer,2024-10-03
796,Customer_796,Dresden,Corporate,2024-09-25
797,Customer_797,Frankfurt,Small Business,2024-03-26
798,Customer_798,Bremen,Consumer,2023-07-15
799,Customer_799,Dresden,Corporate,2024-04-02
800,Customer_800,Düsseldorf,Corporate,2025-04-09
801,Customer_801,Berlin,Small Business,2023-09-14
802,Customer_802,Dresden,Corporate,2023-01-09
803,Customer_803,Stuttgart,Consumer,2025-01-30
804,Customer_804,Bremen,Consumer,2025-08-06
805,Customer_805,Düsseldorf,Consumer,2025-12-18
806,Customer_806,Berlin,Corporate,2025-06-05
807,Customer_807,Cologne,Consumer,2024-01-28
808,Customer_808,Düsseldorf,Small Business,2024-02-03
809,Customer_809,Cologne,Consumer,2023-11-27
810,Customer_810,Bremen,Consumer,2024-04-24
811,Customer_811,Hamburg,Consumer,2023-05-14
812,Customer_812,Düsseldorf,Corporate,2025-07-04
813,Customer_813,Munich,Consumer,2025-07-23
814,Customer_814,Cologne,Consumer,2023-12-21
815,Customer_815,Stuttgart,Consumer,2024-08-06
816,Customer_816,Munich,Consumer,2024-09-16
817,Customer_817,Leipzig,Consumer,2023-10-17
818,Customer_818,Leipzig,Corporate,2025-04-04
819,Customer_819,Berlin,Consumer,2024-09-20
820,Customer_820,Hamburg,Consumer,2025-10-15
821,Customer_821,Bremen,Corporate,2024-09-23
822,Customer_822,Düsseldorf,Small Business,2023-11-23
823,Customer_823,Frankfurt,Consumer,2023-07-29
824,Customer_824,Stuttgart,Consumer,2024-09-27
825,Customer_825,Cologne,Small Business,2025-05-17
826,Customer_826,Bremen,Small Business,2024-03-03
827,Customer_827,Munich,Corporate,2024-01-28
828,Customer_828,Leipzig,Consumer,2025-04-05
829,Customer_829,Stuttgart,Consumer,2025-07-04
830,Customer_830,Frankfurt,Corporate,2023-12-14
831,Customer_831,Düsseldorf,Consumer,2023-02-19
832,Customer_832,Berlin,Consumer,2025-07-04
833,Customer_833,Frankfurt,Corporate,2025-11-16
834,Customer_834,Stuttgart,Corporate,2025-08-25
835,Customer_835,Frankfurt,Consumer,2025-03-10
836,Customer_836,Stuttgart,Corporate,2025-10-13
837,Customer_837,Stuttgart,Consumer,2024-10-10
838,Customer_838,Dresden,Consumer,2023-10-28
839,Customer_839,Cologne,Corporate,2023-06-15
840,Customer_840,Leipzig,Consumer,2023-11-12
841,Customer_841,Dresden,Consumer,2023-01-01
842,Customer_842,Düsseldorf,Small Business,2025-10-16
843,Customer_843,Dresden,,2023-03-04
844,Customer_844,Hamburg,Consumer,2024-04-27
845,Customer_845,Hamburg,Small Business,2023-08-10
846,Customer_846,Leipzig,Corporate,2023-06-01
847,Customer_847,Frankfurt,Corporate,2024-10-05
848,Customer_848,Cologne,Small Business,2024-09-17
849,Customer_849,Leipzig,Consumer,2023-08-05
850,Customer_850,Stuttgart,Corporate,2023-07-15
851,Customer_851,Munich,Consumer,2025-09-21
852,Customer_852,Cologne,Corporate,2025-10-11
853,Customer_853,Cologne,Consumer,2024-10-08
854,Customer_854,Stuttgart,Consumer,2024-12-08
855,Customer_855,Stuttgart,Consumer,2025-12-16
856,Customer_856,Berlin,Consumer,2024-12-22
857,Customer_857,Leipzig,Corporate,2024-10-01
858,Customer_858,Stuttgart,Consumer,2023-04-16
859,Customer_859,Hamburg,Consumer,2023-06-14
860,Customer_860,Düsseldorf,Consumer,2023-08-03
861,Customer_861,Munich,Consumer,2025-12-30
862,Customer_862,Leipzig,Corporate,2023-03-31
863,Customer_863,Bremen,Corporate,2025-05-23
864,Customer_864,Hamburg,Corporate,2024-08-30
865,Customer_865,Frankfurt,Small Business,2023-12-15
866,Customer_866,Stuttgart,Corporate,2025-06-12
867,Customer_867,Bremen,Consumer,2023-09-03
868,Customer_868,Stuttgart,Corporate,2023-09-29
869,Customer_869,Cologne,Small Business,2024-02-07
870,Customer_870,Hamburg,Consumer,2025-11-05
871,Customer_871,Cologne,Corporate,2025-08-18
872,Customer_872,Berlin,Corporate,2025-06-16
873,Customer_873,Cologne,Consumer,2025-12-15
874,Customer_874,Berlin,Consumer,2023-10-11
875,Customer_875,Berlin,Consumer,2024-05-31
876,Customer_876,Bremen,Small Business,2024-09-09
877,Customer_877,Stuttgart,Corporate,2024-09-03
878,Customer_878,Frankfurt,Consumer,2025-01-19
879,Customer_879,Cologne,Small Business,2024-02-04
880,Customer_880,Hamburg,Consumer,2023-03-27
881,Customer_881,Berlin,Consumer,2023-11-16
882,Customer_882,Stuttgart,Corporate,2025-11-21
883,Customer_883,Munich,Corporate,2023-12-02
884,Customer_884,Leipzig,Consumer,2023-02-20
885,Customer_885,Bremen,Consumer,2023-06-23
886,Customer_886,Frankfurt,Consumer,2024-05-15
887,Customer_887,Dresden,Consumer,2023-03-17
888,Customer_888,Bremen,Consumer,2023-11-12
889,Customer_889,Munich,Consumer,2024-11-27
890,Customer_890,Leipzig,Consumer,2025-10-06
891,Customer_891,Munich,Consumer,2025-01-01
892,Customer_892,Cologne,Consumer,2025-12-30
893,Customer_893,Berlin,Consumer,2025-08-26
894,Customer_894,Frankfurt,Small Business,2025-05-03
895,Customer_895,Düsseldorf,Corporate,2024-10-27
896,Customer_896,Berlin,Consumer,2024-10-13
897,Customer_897,Düsseldorf,Consumer,2025-12-30
898,Customer_898,Leipzig,Consumer,2023-02-15
899,Customer_899,Stuttgart,Consumer,2025-12-06
900,Customer_900,Dresden,Consumer,2023-05-29
901,Customer_901,Hamburg,Consumer,2025-06-28
902,Customer_902,Berlin,Consumer,2024-03-31
903,Customer_903,Frankfurt,Corporate,2025-05-26
904,Customer_904,Munich,Consumer,2025-08-23
905,Customer_905,Frankfurt,Consumer,2025-05-18
906,Customer_906,Leipzig,Corporate,2025-07-17
907,Customer_907,Düsseldorf,Consumer,2025-10-20
908,Customer_908,Munich,Consumer,2025-09-27
909,Customer_909,Hamburg,Consumer,2025-02-12
910,Customer_910,Hamburg,Consumer,2023-09-01
911,Customer_911,Berlin,Corporate,2024-04-18
912,Customer_912,Leipzig,Consumer,2024-01-17
913,Customer_913,Stuttgart,Consumer,2024-05-03
914,Customer_914,Leipzig,Consumer,2025-11-26
915,Customer_915,Düsseldorf,Consumer,2024-02-01
916,Customer_916,Frankfurt,Small Business,2023-10-23
917,Customer_917,Hamburg,Corporate,2023-04-17
918,Customer_918,Frankfurt,Consumer,2025-05-09
919,Customer_919,Frankfurt,Consumer,2025-08-11
920,Customer_920,Frankfurt,Consumer,2024-06-13
921,Customer_921,Hamburg,Small Business,2025-07-22
922,Customer_922,Bremen,Consumer,2023-10-15
923,Customer_923,Cologne,Consumer,2024-12-06
924,Customer_924,Düsseldorf,Consumer,2023-08-03
925,Customer_925,Bremen,Consumer,2025-01-01
926,Customer_926,Düsseldorf,Consumer,2023-12-10
927,Customer_927,Munich,Consumer,2023-07-13
928,Customer_928,Leipzig,Consumer,2023-06-07
929,Customer_929,Leipzig,Consumer,2024-04-09
930,Customer_930,Dresden,Consumer,2023-04-14
931,Customer_931,Leipzig,Small Business,2023-02-03
932,Customer_932,Hamburg,Consumer,2024-09-30
933,Customer_933,Stuttgart,Consumer,2023-11-21
934,Customer_934,Berlin,Corporate,2024-11-21
935,Customer_935,Dresden,Consumer,2024-08-14
936,Customer_936,Berlin,Consumer,2023-05-21
937,Customer_937,Düsseldorf,Corporate,2024-04-18
938,Customer_938,Berlin,Consumer,2025-11-20
939,Customer_939,Berlin,Small Business,2025-06-02
940,Customer_940,Dresden,Consumer,2023-03-04
941,Customer_941,Munich,Consumer,2023-10-31
942,Customer_942,Frankfurt,Consumer,2025-12-20
943,Customer_943,Leipzig,Consumer,2024-01-31
944,Customer_944,Leipzig,Corporate,2023-11-30
945,Customer_945,Hamburg,Corporate,2025-02-24
946,Customer_946,Dresden,Corporate,2024-02-15
947,Customer_947,Hamburg,Small Business,2023-10-11
948,Customer_948,Stuttgart,Corporate,2024-04-10
949,Customer_949,Stuttgart,Consumer,2023-03-21
950,Customer_950,Hamburg,Consumer,2025-02-22
951,Customer_951,Dresden,Consumer,2025-01-02
952,Customer_952,Hamburg,Consumer,2023-03-18
953,Customer_953,Leipzig,Corporate,2024-05-23
954,Customer_954,Bremen,Consumer,2025-10-29
955,Customer_955,Cologne,Consumer,2024-04-06
956,Customer_956,Berlin,Consumer,2023-09-02
957,Customer_957,Cologne,Consumer,2023-05-02
958,Customer_958,Dresden,Consumer,2023-07-04
959,Customer_959,Cologne,Consumer,2023-02-01
960,Customer_960,Stuttgart,Consumer,2025-09-24
961,Customer_961,Düsseldorf,Consumer,2025-01-31
962,Customer_962,Berlin,Corporate,2024-07-22
963,Customer_963,Frankfurt,Consumer,2023-11-06
964,Customer_964,Dresden,Consumer,2025-04-09
965,Customer_965,Berlin,Consumer,2025-09-18
966,Customer_966,Cologne,Consumer,2025-12-15
967,Customer_967,Stuttgart,Consumer,2025-03-01
968,Customer_968,Munich,Consumer,2024-04-08
969,Customer_969,Bremen,Consumer,2024-11-08
970,Customer_970,Frankfurt,Consumer,2025-09-05
971,Customer_971,Bremen,Consumer,2024-10-31
972,Customer_972,Berlin,Consumer,2024-11-28
973,Customer_973,Stuttgart,Corporate,2025-09-20
