order_item_id,order_id,product_id,quantity,unit_price
1074,13807,7,1,10.46
1075,4455,94,1,33.18
1076,10053,67,1,19.32
1077,4935,54,3,206.76
1078,360,71,2,32.86
1079,4920,90,4,31.68
1080,19769,24,1,71.8
1081,11217,80,3,25.37
1082,9598,34,2,47.57
1083,14548,62,3,12.45
1084,19472,72,1,28.55
1085,18251,57,1,20.53
1086,13977,31,1,28.18
1087,11995,85,2,66.82
1088,12591,11,4,65.3
1089,12616,30,2,27.7
1090,12182,94,2,38.43
1091,13675,11,3,64.19
1092,15045,52,2,28.92
1093,7728,76,3,37.95
1094,19110,90,2,28.52
1095,16711,62,1,10.65
1096,8729,28,2,29.93
1097,13401,73,1,55.91
1098,5998,74,1,16.24
1099,9642,15,1,27.64
1100,8784,32,1,33.06
1101,8512,76,1,42.9
1102,19286,17,3,86.92
1103,13427,47,2,22.43
1104,5836,73,1,56.1
1105,1067,82,4,17.5
1106,9023,58,1,22.61
1107,18074,93,1,88.46
1108,8906,71,1,33.81
1109,8281,25,1,120.29
1110,9860,13,1,64.37
1111,12872,12,1,26.56
1112,1287,45,2,38.32
1113,2438,35,2,22.25
1114,1962,86,1,5.72
1115,2709,79,1,15.6
1116,15362,7,1,10.2
1117,12918,70,1,32.29
1118,11773,45,1,39.25
1119,998,62,1,11.27
1120,2577,49,2,32.37
1121,4495,70,1,34.17
1122,15804,83,2,62.35
1123,7887,97,1,27.85
1124,15087,5,1,20.35
1125,10180,47,4,21.83
1126,13001,97,1,26.56
1127,10156,21,1,26.89
1128,12155,79,1,17.73
1129,8367,27,1,17.79
1130,12651,94,2,33.06
1131,14888,5,4,23.39
1132,10101,23,4,35.92
1133,585,46,2,35.96
1134,5142,41,1,35.27
1135,18977,85,4,72.31
1136,11965,65,2,75.16
1137,17830,73,4,53.7
1138,1659,55,3,
1139,7059,98,1,20.63
1140,4292,96,1,12.96
1141,13139,48,1,52.61
1142,15495,70,2,33.76
1143,1676,87,2,116.85
1144,12891,39,3,24.77
1145,19872,80,1,25.72
1146,1621,17,1,92.3
1147,12598,14,1,21.07
1148,6483,15,1,33.04
1149,12403,42,3,11.07
1150,19444,68,2,47.17
1151,19975,42,1,10.17
1152,7881,90,1,30.82
1153,17445,70,2,34.44
1154,1330,90,2,31.74
1155,10621,96,2,13.45
1156,13193,19,1,33.75
1157,1413,50,2,8.72
1158,265,38,1,12.84
1159,19124,23,3,36.95
1160,8427,10,1,57.97
1161,14366,46,1,36.64
1162,8526,61,3,21.73
1163,11452,14,1,25.1
1164,9475,74,2,17.31
1165,14488,93,3,102.78
1166,9884,9,1,30.45
1167,15015,22,1,27.55
1168,17227,68,1,47.53
1169,3154,89,1,32.25
1170,13811,17,1,87.85
1171,8913,50,3,8.38
1172,665,34,1,50.34
1173,15721,40,1,22.11
1174,14606,69,1,25.46
1175,469,81,1,30.83
1176,4363,14,2,21.74
1177,5807,9,2,30.18
1178,14619,25,3,123.22
1179,19379,92,4,39.96
1180,10857,65,3,74.0
1181,19880,70,1,30.29
1182,12359,4,1,30.44
1183,9490,18,2,13.1
1184,13820,99,1,51.84
1185,16915,16,2,30.78
1186,5707,69,1,25.25
1187,757,4,4,26.12
1188,5362,62,2,12.0
1189,5264,75,2,44.83
1190,3292,80,1,28.05
1191,13031,23,4,37.2
1192,1324,51,4,28.57
1193,17851,68,2,42.45
1194,1438,21,1,25.83
1195,6769,98,1,21.33
1196,16980,90,2,28.2
1197,13321,27,2,17.57
1198,125,12,1,30.56
1199,13189,20,3,19.66
1200,5855,45,1,41.79
1201,11692,100,1,79.4
1202,9430,45,2,39.97
1203,13122,37,1,96.87
1204,634,40,2,23.0
1205,17906,88,1,38.02
1206,19779,19,3,33.11
1207,8111,18,1,13.68
1208,1884,6,1,9.73
1209,16970,15,3,32.84
1210,8799,89,1,37.04
1211,14261,50,5,8.05
1212,5683,64,4,14.86
1213,429,98,4,21.24
1214,2480,33,5,52.37
1215,17015,27,1,17.35
1216,1106,73,1,61.44
1217,9228,97,1,28.84
1218,14543,59,1,28.03
1219,16429,17,1,99.69
1220,2652,100,1,78.99
1221,4288,67,1,20.55
1222,684,94,1,38.8
1223,3855,40,5,22.17
1224,15740,16,1,28.12
1225,15075,21,1,24.67
1226,9617,43,3,75.67
1227,11238,39,1,23.8
1228,19773,54,1,194.47
1229,19354,73,1,52.69
1230,12502,70,3,33.8
1231,152,94,1,39.13
1232,8181,46,3,34.36
1233,10281,46,1,33.96
1234,7771,88,1,39.61
1235,18131,10,1,55.13
1236,12783,54,2,189.16
1237,2114,34,1,48.03
1238,2112,32,1,33.21
1239,6600,90,1,28.78
1240,15500,57,1,20.39
1241,8406,28,1,27.29
1242,17694,5,2,24.13
1243,19141,67,2,20.46
1244,6014,71,2,34.38
1245,16996,86,2,5.71
1246,12301,94,2,37.11
1247,12143,28,3,27.9
1248,9346,88,2,36.32
1249,6689,25,4,112.74
1250,15108,34,1,50.33
1251,8632,27,2,16.52
1252,10681,61,2,19.87
1253,2828,57,2,21.88
1254,13456,8,1,35.05
1255,7395,43,1,75.74
1256,2488,96,2,11.88
1257,16379,14,2,22.6
1258,15177,2,1,23.21
1259,6275,40,1,21.65
1260,5300,24,3,72.96
1261,5608,67,1,21.87
1262,8915,1,1,32.0
1263,9390,28,2,27.34
1264,8479,26,2,49.64
1265,18433,89,4,30.97
1266,13292,27,4,17.1
1267,542,10,2,64.33
1268,11215,59,1,28.16
1269,17936,59,1,28.55
1270,4264,40,1,22.05
1271,12305,88,1,35.6
1272,15350,32,3,34.49
1273,12899,11,1,71.33
1274,6520,1,1,35.99
1275,2842,66,1,51.55
1276,15139,15,4,32.23
1277,463,72,1,25.91
1278,13711,13,1,63.69
1279,17736,26,1,46.22
1280,11509,34,1,48.61
1281,16015,88,2,35.53
1282,2165,1,1,33.82
1283,3528,5,1,24.44
1284,11251,41,1,33.73
1285,5380,41,3,33.02
1286,10689,53,1,54.61
1287,9497,19,1,32.44
1288,483,76,1,38.65
1289,15496,73,1,55.67
1290,11665,57,1,21.1
1291,14364,2,2,26.03
1292,14278,72,1,26.74
1293,13163,10,2,62.58
1294,3590,93,1,102.16
1295,1847,87,1,127.48
1296,4809,27,2,17.09
1297,15311,61,1,21.55
1298,7208,37,1,102.32
1299,13908,80,1,27.45
1300,9290,43,1,79.22
1301,15223,61,2,22.82
1302,14351,96,1,11.85
1303,681,77,1,12.62
1304,14858,6,3,11.01
1305,16360,62,4,10.54
1306,14629,87,5,108.35
1307,12032,64,2,14.22
1308,19726,36,2,48.58
1309,19166,60,1,47.94
1310,7605,88,2,33.71
1311,2206,61,1,24.0
1312,4027,11,2,62.21
1313,15311,94,1,36.74
1314,16607,15,1,28.96
1315,13180,81,3,37.17
1316,11646,94,1,35.95
1317,6595,22,1,28.68
1318,13401,79,3,17.88
1319,2900,3,3,59.87
1320,17449,85,1,79.48
1321,14619,53,1,48.34
1322,5388,38,1,13.26
1323,16801,47,1,24.34
1324,18584,51,1,28.81
1325,6298,51,1,32.87
1326,8564,9,1,34.53
1327,9101,53,1,52.22
1328,15836,15,2,28.69
1329,5396,22,1,24.56
1330,9824,36,2,44.29
1331,1264,55,1,
1332,18915,97,2,27.3
1333,656,48,3,52.49
1334,18835,85,1,70.87
1335,7330,86,2,5.28
1336,9790,7,1,10.84
1337,600,91,2,14.74
1338,13492,69,4,24.2
1339,4920,88,1,40.19
1340,1735,2,3,22.67
1341,6956,22,1,26.36
1342,450,70,2,34.88
1343,3864,90,1,30.41
1344,16345,49,1,30.75
1345,6260,58,1,21.15
1346,3699,67,2,18.9
1347,18670,57,2,21.14
1348,17215,4,1,28.1
1349,11602,46,3,36.94
1350,12323,62,1,11.52
1351,15024,13,1,61.44
1352,7341,19,1,35.64
1353,17111,34,1,46.36
1354,13853,45,1,38.81
1355,14560,49,1,32.08
1356,18655,44,1,33.6
1357,10385,8,1,38.91
1358,11247,10,2,59.35
1359,2106,21,1,24.61
1360,5383,19,1,37.72
1361,17558,63,4,32.87
1362,4100,75,1,43.98
1363,6107,9,1,33.5
1364,7136,59,1,30.39
1365,14435,44,3,35.53
1366,10610,84,1,59.28
1367,11928,38,1,11.66
1368,11577,74,3,16.87
1369,1520,61,2,21.35
1370,12625,1,2,34.01
1371,176,29,1,39.78
1372,14552,31,3,25.89
1373,14693,90,3,31.85
1374,15554,20,2,20.06
1375,5928,70,1,31.45
1376,18613,95,4,16.15
1377,15246,60,2,46.01
1378,3831,76,1,43.84
1379,6206,17,3,97.21
1380,9252,54,1,185.14
1381,7957,24,2,81.91
1382,1480,70,1,34.94
1383,17947,58,3,21.62
1384,19534,55,1,
1385,16494,19,1,37.64
1386,13779,41,1,37.04
1387,14302,46,3,34.39
1388,9435,51,1,30.4
1389,12221,98,5,19.11
1390,10878,3,1,53.13
1391,14117,63,1,32.81
1392,4739,38,1,12.64
1393,2737,17,1,84.43
1394,1820,83,5,61.59
1395,10967,68,2,45.43
1396,19283,63,2,30.91
1397,4237,77,3,12.3
1398,5370,9,2,32.43
1399,18398,30,1,24.74
1400,11378,68,1,48.25
1401,4011,24,2,73.57
1402,15666,56,1,141.79
1403,18488,79,1,15.87
1404,8337,55,1,
1405,15389,73,3,62.19
1406,14392,20,1,20.3
1407,1256,50,2,8.53
1408,11316,95,1,15.13
1409,14256,32,2,32.79
1410,3958,7,1,9.62
1411,14850,36,1,53.08
1412,15085,5,1,20.96
1413,18419,66,1,52.81
1414,10015,9,1,29.84
1415,17868,26,1,47.63
1416,3231,81,4,35.58
1417,748,96,4,12.71
1418,15665,30,1,25.02
1419,1340,5,1,23.23
1420,9010,43,1,75.16
1421,8314,20,1,23.13
1422,7868,70,1,29.35
1423,11651,8,1,39.32
1424,1909,96,2,12.63
1425,12290,76,2,37.94
1426,575,90,1,28.69
1427,1229,60,1,45.31
1428,7133,20,1,22.51
1429,18879,40,1,22.05
1430,307,77,2,14.43
1431,5046,88,4,37.13
1432,10314,98,3,19.71
1433,3256,72,1,24.38
1434,19521,16,1,29.35
1435,5879,21,1,28.27
1436,3459,58,4,21.48
1437,8280,86,1,5.37
1438,7479,95,4,15.44
1439,10139,85,1,67.82
1440,3387,75,1,48.24
1441,18900,21,1,26.6
1442,5996,44,2,31.16
1443,18739,88,2,34.12
1444,15902,81,2,35.56
1445,17350,5,1,23.3
1446,13511,11,1,66.04
1447,16517,72,3,23.99
1448,1956,70,2,31.8
1449,16267,9,3,34.18
1450,4970,29,2,38.49
1451,15544,39,1,25.92
1452,14834,6,2,10.87
1453,12218,6,3,11.33
1454,1580,84,1,63.74
1455,12533,27,1,16.55
1456,12889,15,1,32.27
1457,10576,88,1,37.55
1458,2144,72,1,26.76
1459,7194,98,2,21.41
1460,7237,89,1,35.13
1461,1546,67,1,19.67
1462,3147,76,3,44.37
1463,10909,93,2,95.7
1464,898,9,3,30.97
1465,14923,19,1,31.59
1466,11683,42,3,10.7
1467,864,89,2,36.4
1468,11119,34,2,48.18
1469,960,29,1,35.84
1470,9349,59,1,29.38
1471,8155,23,4,34.58
1472,19336,38,1,11.52
1473,10365,83,4,56.73
1474,13955,15,1,29.21
1475,1248,50,3,8.88
1476,4886,74,1,16.3
1477,6463,54,1,181.59
1478,6701,13,2,59.55
1479,6859,38,3,13.21
1480,17671,69,1,24.75
1481,9958,45,2,42.83
1482,9520,80,2,26.58
1483,10082,28,1,28.88
1484,3451,63,3,35.81
1485,1862,94,3,38.52
1486,16250,73,1,55.56
1487,3837,11,1,68.95
1488,15993,25,1,118.68
1489,4146,37,1,109.3
1490,17128,18,4,14.73
1491,8483,51,3,28.68
1492,1348,55,2,
1493,19752,12,3,25.87
1494,18120,2,1,22.67
1495,1602,1,1,35.06
1496,1139,17,2,99.95
1497,12488,24,2,76.7
1498,12457,37,1,110.29
1499,11861,36,5,46.34
1500,17696,29,1,41.7
1501,19604,44,1,33.99
1502,16111,84,1,64.2
1503,14419,51,1,29.93
1504,7343,46,2,40.05
1505,10462,60,1,40.05
1506,73,72,1,26.46
1507,11922,72,1,27.77
1508,624,48,4,53.16
1509,18612,22,3,25.0
1510,16179,25,1,116.11
1511,19614,73,3,52.57
1512,12015,81,2,34.5
1513,19012,17,1,92.06
1514,5810,87,1,127.36
1515,15342,24,1,83.4
1516,1567,3,2,54.7
1517,2721,15,3,29.34
1518,7921,45,1,41.48
1519,10049,2,1,26.28
1520,9235,10,2,54.96
1521,7567,95,2,17.32
1522,6466,13,1,63.04
1523,16196,63,2,34.29
1524,13160,13,3,65.68
1525,16316,27,1,17.53
1526,12459,68,1,43.83
1527,5685,84,3,64.48
1528,17641,82,1,19.25
1529,19727,1,1,32.03
1530,13933,43,2,74.31
1531,1967,64,5,16.2
1532,11378,97,2,24.62
1533,13521,47,1,22.86
1534,6850,18,1,15.03
1535,15797,90,2,32.12
1536,5469,16,1,31.88
1537,10611,59,1,29.29
1538,19423,43,1,87.08
1539,13152,34,2,44.25
1540,760,44,1,31.68
1541,16641,77,1,12.78
1542,1630,1,2,33.14
1543,18268,61,1,21.55
1544,7386,51,1,29.15
1545,82,59,5,28.0
1546,1784,38,1,12.03
1547,12713,8,2,37.45
1548,5987,92,3,42.66
1549,2036,48,1,54.48
1550,5105,19,2,31.21
1551,9051,55,1,
1552,8362,89,1,35.37
1553,7048,85,1,77.41
1554,13424,19,2,33.44
1555,224,15,2,30.85
1556,10963,87,3,108.23
1557,9994,31,1,27.68
1558,8100,99,3,55.54
1559,18691,99,4,49.26
1560,11094,72,1,26.63
1561,16982,76,4,43.77
1562,16469,94,3,34.71
1563,17374,60,1,44.04
1564,12955,42,2,10.0
1565,12866,51,3,28.04
1566,3016,82,1,17.69
1567,7595,95,1,15.61
1568,11815,31,3,26.56
1569,11686,46,1,40.86
1570,15721,75,2,50.18
1571,7588,25,1,102.64
1572,14990,82,1,17.98
1573,19631,16,3,31.83
1574,6803,60,1,45.01
1575,5406,71,1,32.31
1576,5196,15,4,32.35
1577,15936,81,1,36.24
1578,15164,76,1,42.15
1579,17112,75,3,46.61
1580,9258,74,3,16.21
1581,4518,93,2,86.93
1582,3296,32,1,28.86
1583,7730,18,2,13.6
1584,16808,85,1,81.12
1585,14910,92,1,40.43
1586,8005,78,1,20.4
1587,319,92,2,38.75
1588,5167,48,1,51.08
1589,3803,61,2,21.03
1590,17410,51,4,32.12
1591,6949,47,2,23.99
1592,2489,80,1,27.36
1593,12438,57,1,21.76
1594,10082,77,1,13.1
1595,1088,30,2,23.73
1596,16983,48,1,48.02
1597,10826,37,1,103.36
1598,9110,83,1,67.35
1599,9999,82,1,16.8
1600,13244,6,2,9.69
1601,13352,26,2,52.55
1602,7844,29,3,41.38
1603,3435,20,5,20.09
1604,13991,37,3,105.72
1605,7696,12,2,30.5
1606,19768,92,1,45.41
1607,8995,18,3,14.74
1608,928,70,1,34.87
1609,4148,66,1,49.28
1610,18223,73,1,59.95
1611,13528,30,1,24.65
1612,16831,12,1,29.89
1613,6037,69,2,24.32
1614,5971,55,3,
1615,16544,39,1,23.5
1616,19182,66,4,47.05
1617,18210,8,5,34.51
1618,12724,49,1,35.19
1619,8459,49,1,31.52
1620,19282,6,2,10.2
1621,2984,75,1,48.22
1622,17449,59,1,30.44
1623,16854,95,1,17.07
1624,4470,10,2,55.35
1625,4049,61,1,20.32
1626,17713,22,2,23.92
1627,14447,33,3,54.83
1628,16222,63,5,32.92
1629,1158,9,1,33.63
1630,2620,36,2,47.87
1631,1336,23,1,36.51
1632,16578,47,1,25.33
1633,3967,31,2,28.57
1634,15984,85,3,72.3
1635,2097,67,1,21.03
1636,10466,11,1,71.12
1637,17798,94,3,33.06
1638,5051,89,2,36.94
1639,6067,92,1,46.01
1640,13489,45,1,36.75
1641,18007,89,1,32.72
1642,16880,61,2,20.57
1643,12401,81,1,34.87
1644,8313,87,1,129.04
1645,3885,62,3,11.15
1646,7217,100,1,86.78
1647,11432,45,1,37.89
1648,17161,62,2,12.64
1649,19208,39,1,25.05
1650,12782,2,1,26.11
1651,16154,75,1,46.4
1652,756,76,2,42.02
1653,1420,4,3,27.45
1654,8801,21,2,27.16
1655,1399,38,1,12.77
1656,13136,5,1,21.54
1657,12377,2,1,23.6
1658,12664,59,1,30.05
1659,5667,35,1,20.15
1660,12637,35,2,21.93
1661,19292,90,1,28.94
1662,3216,14,2,22.89
1663,5715,54,1,201.5
1664,17064,41,1,36.95
1665,5894,87,2,109.96
1666,7771,97,2,25.32
1667,8600,77,1,14.03
1668,11235,25,3,108.86
1669,19107,82,2,16.46
1670,16480,21,1,25.08
1671,3637,89,1,31.45
1672,1916,50,1,9.15
1673,8079,64,1,14.71
1674,4005,12,3,26.45
1675,1621,31,2,29.31
1676,4046,76,2,41.53
1677,8599,31,3,28.52
1678,18487,3,3,54.9
1679,9223,34,1,48.47
1680,18382,91,2,13.94
1681,2667,47,1,23.52
1682,15940,21,1,28.87
1683,10108,21,1,28.84
1684,12133,1,1,37.57
1685,16266,29,1,35.73
1686,15154,79,1,15.76
1687,9724,30,3,26.15
1688,4977,69,2,21.74
1689,10638,87,1,111.32
1690,17933,52,1,30.04
1691,2022,2,1,25.07
1692,19712,68,2,45.62
1693,17270,58,1,24.02
1694,7239,2,1,26.81
1695,7905,90,1,28.82
1696,3467,33,1,54.83
1697,16804,92,1,41.28
1698,15947,67,1,21.92
1699,16951,94,3,36.94
1700,11298,39,1,22.48
1701,10718,73,1,60.21
1702,10953,20,1,20.7
1703,2887,40,4,23.85
1704,18322,81,3,37.32
1705,9309,41,1,33.49
1706,6485,20,1,20.37
1707,10126,78,2,19.81
1708,12048,14,2,24.53
1709,9211,61,1,20.02
1710,11571,43,1,85.84
1711,4448,67,3,18.65
1712,11098,64,1,15.66
1713,7845,10,1,59.71
1714,5837,3,1,59.41
1715,17826,14,3,24.85
1716,5985,73,2,53.52
1717,4410,33,1,56.52
1718,13508,33,1,58.5
1719,5686,52,2,27.84
1720,6600,16,1,27.56
1721,17402,71,1,30.55
1722,12402,84,1,70.22
1723,16828,92,3,41.82
1724,1803,44,2,36.14
1725,2242,94,1,38.3
1726,17412,60,1,41.03
1727,473,60,2,46.58
1728,2612,26,1,48.26
1729,17266,39,1,23.19
1730,8079,52,1,25.28
1731,17249,59,4,30.75
1732,3488,90,1,31.31
1733,17478,39,1,22.85
1734,10347,74,2,15.19
1735,6630,82,1,16.84
1736,11880,28,1,32.51
1737,3604,41,3,37.1
1738,13426,72,3,25.08
1739,360,40,1,24.91
1740,13902,4,1,28.22
1741,7890,15,1,30.94
1742,7313,21,2,25.68
1743,2664,79,2,16.21
1744,799,51,4,31.53
1745,11027,60,1,43.92
1746,13629,76,2,42.38
1747,14752,69,3,22.48
1748,5457,67,3,19.16
1749,12632,71,3,33.26
1750,18669,74,1,16.5
1751,1512,66,2,51.0
1752,6788,11,2,69.23
1753,4421,34,1,47.51
1754,16884,45,4,42.0
1755,18943,21,2,24.65
1756,11764,3,1,57.47
1757,11305,54,1,173.63
1758,4481,42,2,10.86
1759,19034,87,1,120.72
1760,5546,50,2,9.36
1761,16067,12,1,29.06
1762,12823,58,1,20.99
1763,15629,33,1,54.8
1764,11990,4,1,30.73
1765,11678,70,1,30.87
1766,7254,86,2,5.85
1767,19998,73,1,51.8
1768,1049,32,1,29.75
1769,17922,1,1,34.01
1770,1089,43,1,84.47
1771,12116,58,1,21.67
1772,18349,100,4,84.41
1773,8364,5,1,22.93
1774,4250,35,2,20.49
1775,10632,56,1,119.68
1776,4179,20,3,20.62
1777,9375,30,1,23.24
1778,13789,1,2,36.38
1779,2442,51,1,28.42
1780,9456,62,3,11.6
1781,46,100,1,77.74
1782,17621,54,1,194.46
1783,18701,50,4,7.87
1784,1459,91,3,13.2
1785,10323,58,2,24.02
1786,17368,15,1,28.46
1787,14522,66,1,51.96
1788,7166,9,2,32.54
1789,3993,40,1,22.79
1790,18647,32,1,34.57
1791,13357,5,5,23.04
1792,15917,35,2,22.75
1793,5245,73,1,61.85
1794,2173,47,3,23.7
1795,6848,8,1,35.26
1796,18863,67,4,20.74
1797,14562,67,4,18.36
1798,176,67,1,21.9
1799,2801,97,2,26.48
1800,18952,19,1,36.59
1801,16034,48,1,54.31
1802,2100,96,2,13.01
1803,13393,94,2,38.35
1804,14856,43,1,85.7
1805,6462,79,1,17.69
1806,11073,94,4,38.55
1807,7237,58,2,23.47
1808,4443,72,2,28.97
1809,11351,4,1,25.74
1810,16374,67,1,21.86
1811,4928,93,2,101.48
1812,8180,22,1,24.82
1813,13436,88,3,37.37
1814,19592,7,1,10.83
1815,11133,12,2,25.98
1816,17896,64,1,16.53
1817,17730,100,2,74.1
1818,3789,3,1,55.77
1819,1745,13,1,64.12
1820,13418,96,3,13.46
1821,10864,9,4,28.92
1822,6771,30,3,23.07
1823,14915,62,1,10.67
1824,1410,95,1,15.76
1825,12943,43,4,86.57
1826,6279,70,1,33.25
1827,14524,12,3,28.1
1828,4360,87,4,118.4
1829,4744,57,1,20.7
1830,4894,47,1,24.16
1831,13140,80,1,27.16
1832,8886,16,2,26.95
1833,12668,85,1,80.41
1834,15029,100,3,75.24
1835,734,58,2,21.29
1836,13725,14,1,22.78
1837,761,6,1,9.51
1838,17942,72,2,27.04
1839,12791,65,3,66.86
1840,9854,84,1,62.85
1841,12384,26,1,48.83
1842,13506,8,1,41.17
1843,891,70,1,31.76
1844,6342,6,2,9.94
1845,2667,27,1,15.77
1846,7787,81,2,35.8
1847,2467,52,3,27.8
1848,15696,29,1,40.28
1849,12336,49,3,35.11
1850,16974,21,1,24.56
1851,8680,68,2,46.71
1852,13360,66,2,46.56
1853,15271,84,1,64.05
1854,13693,63,1,36.79
1855,6672,1,1,34.47
1856,17940,9,1,30.31
1857,2434,31,1,30.03
1858,9686,68,3,40.61
1859,18693,68,1,43.29
1860,3266,7,1,11.13
1861,10481,88,1,39.48
1862,19623,79,1,17.47
1863,2092,81,3,34.49
1864,13177,98,1,20.4
1865,1598,31,1,27.9
1866,6219,9,1,30.84
1867,794,92,5,42.22
1868,3123,50,1,8.2
1869,15967,5,1,21.25
1870,10636,39,1,27.07
1871,13046,33,1,52.66
1872,8111,31,1,29.18
1873,14641,3,3,53.23
1874,19787,3,1,56.15
1875,14038,1,3,35.29
1876,10716,13,1,62.81
1877,853,73,2,61.2
1878,7094,5,3,22.49
1879,15178,7,1,9.7
1880,4633,47,1,22.27
1881,16931,7,4,10.62
1882,2494,66,1,45.76
1883,19972,59,1,30.21
1884,413,1,1,37.42
1885,2762,66,1,46.71
1886,12065,30,1,25.77
1887,15495,40,2,21.97
1888,7761,25,1,124.9
1889,3530,81,2,33.64
1890,13505,37,1,91.43
1891,6506,5,1,24.47
1892,4551,5,1,20.82
1893,9993,39,1,24.79
1894,7712,87,2,120.15
1895,18716,59,2,27.47
1896,14556,40,3,22.68
1897,19518,17,2,96.87
1898,3074,81,2,34.72
1899,12924,54,4,205.17
1900,12164,63,1,34.47
1901,14589,45,2,41.14
1902,14929,69,1,21.63
1903,18758,27,2,17.9
1904,19596,39,2,26.88
1905,13951,80,1,28.15
1906,9107,46,4,40.43
1907,2939,66,3,53.78
1908,11485,61,2,21.63
1909,156,43,1,81.83
1910,7813,5,2,23.86
1911,12319,11,3,65.78
1912,15001,66,2,54.95
1913,15335,95,1,16.9
1914,13209,1,1,38.51
1915,9493,80,1,28.23
1916,1080,33,1,58.28
1917,5894,18,3,13.99
1918,14054,92,2,38.28
1919,11900,34,2,45.47
1920,18339,23,1,34.25
1921,8187,58,4,23.07
1922,19845,97,2,27.82
1923,19026,11,5,64.82
1924,2901,41,5,36.21
1925,13135,34,1,42.76
1926,5373,68,3,47.53
1927,18631,55,1,
1928,6620,60,1,46.27
1929,10887,15,1,30.46
1930,1426,19,1,37.32
1931,7892,28,2,32.13
1932,6242,28,1,27.34
1933,2279,75,2,45.28
1934,16613,71,1,30.52
1935,10320,82,2,17.67
1936,4601,15,3,28.72
1937,15639,82,1,18.85
1938,3938,10,2,55.49
1939,6322,28,1,28.3
1940,1826,12,2,25.6
1941,12392,64,1,17.04
1942,18867,45,1,37.13
1943,19272,16,1,27.37
1944,9523,30,1,27.01
1945,14293,35,1,21.05
1946,15809,67,3,20.92
1947,11889,18,1,14.57
1948,2730,11,1,67.17
1949,14972,36,2,48.27
1950,7995,42,1,9.62
1951,2609,67,1,20.07
1952,18735,8,2,36.67
1953,3993,66,1,54.37
1954,11845,81,1,37.58
1955,12587,65,1,64.2
1956,18286,15,1,27.83
1957,9947,74,1,14.56
1958,978,81,3,36.03
1959,18642,3,1,55.89
1960,14009,56,1,137.54
1961,11510,92,1,43.43
1962,4357,81,1,32.32
1963,10289,98,1,20.97
1964,17512,64,1,16.21
1965,7168,68,2,42.48
1966,15311,19,1,36.46
1967,305,15,4,29.69
1968,8290,89,1,37.07
1969,11333,80,4,25.53
1970,14465,30,2,27.35
1971,6410,35,1,23.77
1972,2685,47,1,24.16
1973,17085,87,4,107.4
1974,10785,78,2,18.18
1975,14939,50,2,8.29
1976,17624,57,1,21.97
1977,8691,77,1,13.34
1978,13496,93,1,96.57
1979,7531,24,1,80.4
1980,92,43,1,73.63
1981,13494,64,2,14.76
1982,2242,25,1,116.54
1983,5563,59,4,27.34
1984,1197,18,2,13.94
1985,2841,68,4,41.0
1986,8451,30,1,27.01
1987,13767,60,1,42.03
1988,12879,76,1,38.88
1989,2628,28,1,32.44
1990,1154,21,2,25.49
1991,19462,52,1,29.49
1992,7907,61,1,22.31
1993,13437,26,1,48.11
1994,375,86,2,5.47
1995,3094,51,1,33.23
1996,13748,60,1,45.65
1997,13533,41,2,35.87
1998,5361,18,1,13.88
1999,6058,49,1,35.85
2000,5959,30,2,27.27
2001,13040,9,1,29.24
2002,15845,47,3,25.01
2003,18211,63,1,35.58
2004,16189,64,1,17.17
2005,1401,58,1,20.55
2006,13658,85,2,68.36
2007,13254,93,1,102.43
2008,12208,37,3,94.17
2009,11567,55,2,
2010,200,34,1,49.11
2011,6090,99,2,50.74
2012,3374,84,1,63.79
2013,9299,65,1,63.18
2014,1048,96,1,11.49
2015,1298,81,2,33.75
2016,503,85,1,77.2
2017,1910,90,2,31.46
2018,1348,33,1,54.98
2019,3485,37,3,99.89
2020,5251,92,2,41.09
2021,3153,28,2,30.23
2022,839,14,5,21.35
2023,3581,33,1,57.99
2024,13950,91,1,13.06
2025,14822,96,3,11.89
2026,4557,20,2,21.64
2027,6930,12,2,29.48
2028,2174,40,3,22.56
2029,7254,5,4,21.33
2030,9389,94,2,36.96
2031,18060,39,1,24.21
2032,3111,64,1,16.72
2033,2994,91,3,14.83
2034,4798,86,1,5.8
2035,18526,9,1,30.26
2036,17772,30,1,24.02
2037,13279,94,2,36.09
2038,12356,95,2,16.36
2039,10915,6,3,9.77
2040,4496,100,1,77.23
2041,17498,60,1,45.56
2042,1172,3,1,54.18
2043,4228,13,2,66.45
2044,12384,62,1,11.49
2045,899,9,1,30.37
2046,12917,6,4,9.68
2047,18803,32,1,32.28
2048,7734,31,4,27.76
2049,19896,51,2,30.69
2050,373,86,1,5.87
2051,8834,95,1,16.42
2052,1221,89,1,36.28
2053,17934,95,3,16.88
2054,2860,82,2,16.68
2055,15264,35,1,20.34
2056,7004,21,1,24.74
2057,15612,49,2,30.32
2058,11454,96,1,12.36
2059,13955,56,2,118.45
2060,4377,66,2,52.74
2061,14878,86,2,5.82
2062,10214,30,2,25.03
2063,4666,81,2,30.96
2064,2831,16,1,29.62
2065,2271,95,3,15.63
2066,6827,55,1,
2067,5593,61,1,21.37
2068,6781,43,1,74.25
2069,16622,74,1,16.5
2070,14400,19,2,33.24
2071,14523,67,1,20.43
2072,11670,12,3,25.45
2073,5264,46,3,40.96
2074,248,98,2,21.49
2075,3739,19,1,33.91
2076,16212,27,1,18.28
2077,13442,23,1,32.2
